timestamp,datetime,comment-id,voter-id,vote
1651047489594,Wed Apr 27 15:18:09 WIB 2022,1,26,0
1651047494895,Wed Apr 27 15:18:14 WIB 2022,1,27,-1
1651047651437,Wed Apr 27 15:20:51 WIB 2022,1,28,1
1651047698366,Wed Apr 27 15:21:38 WIB 2022,1,29,0
1651047745336,Wed Apr 27 15:22:25 WIB 2022,1,30,1
1651048050819,Wed Apr 27 15:27:30 WIB 2022,1,31,1
1651048018366,Wed Apr 27 15:26:58 WIB 2022,1,32,1
1651048006303,Wed Apr 27 15:26:46 WIB 2022,1,33,1
1651048014804,Wed Apr 27 15:26:54 WIB 2022,1,34,-1
1651142282379,Thu Apr 28 17:38:02 WIB 2022,1,45,0
1651167632667,Fri Apr 29 00:40:32 WIB 2022,1,58,1
1651597733988,Wed May 04 00:08:53 WIB 2022,1,86,-1
1651069574544,Wed Apr 27 21:26:14 WIB 2022,1,103,1
1651058587260,Wed Apr 27 18:23:07 WIB 2022,1,120,0
1651060541601,Wed Apr 27 18:55:41 WIB 2022,1,121,1
1651064008726,Wed Apr 27 19:53:28 WIB 2022,1,123,0
1651061270306,Wed Apr 27 19:07:50 WIB 2022,1,126,-1
1651057390304,Wed Apr 27 18:03:10 WIB 2022,1,130,-1
1651062157446,Wed Apr 27 19:22:37 WIB 2022,1,131,1
1651060879817,Wed Apr 27 19:01:19 WIB 2022,1,136,1
1651057314888,Wed Apr 27 18:01:54 WIB 2022,1,138,1
1651057256239,Wed Apr 27 18:00:56 WIB 2022,1,142,1
1651058291850,Wed Apr 27 18:18:11 WIB 2022,1,143,1
1651057305166,Wed Apr 27 18:01:45 WIB 2022,1,144,1
1651057186719,Wed Apr 27 17:59:46 WIB 2022,1,147,-1
1651057463751,Wed Apr 27 18:04:23 WIB 2022,1,150,1
1651057486183,Wed Apr 27 18:04:46 WIB 2022,1,153,1
1651057094466,Wed Apr 27 17:58:14 WIB 2022,1,154,1
1651060677719,Wed Apr 27 18:57:57 WIB 2022,1,155,-1
1651057174149,Wed Apr 27 17:59:34 WIB 2022,1,157,1
1651057051981,Wed Apr 27 17:57:31 WIB 2022,1,158,-1
1651057187691,Wed Apr 27 17:59:47 WIB 2022,1,160,1
1651057191912,Wed Apr 27 17:59:51 WIB 2022,1,161,1
1651057590879,Wed Apr 27 18:06:30 WIB 2022,1,162,0
1651057236296,Wed Apr 27 18:00:36 WIB 2022,1,163,0
1651057348278,Wed Apr 27 18:02:28 WIB 2022,1,164,-1
1651057563418,Wed Apr 27 18:06:03 WIB 2022,1,167,1
1651057335287,Wed Apr 27 18:02:15 WIB 2022,1,168,1
1651057474630,Wed Apr 27 18:04:34 WIB 2022,1,169,1
1651057516116,Wed Apr 27 18:05:16 WIB 2022,1,170,1
1651057322150,Wed Apr 27 18:02:02 WIB 2022,1,171,1
1651057507562,Wed Apr 27 18:05:07 WIB 2022,1,173,0
1651057541335,Wed Apr 27 18:05:41 WIB 2022,1,174,1
1651057706560,Wed Apr 27 18:08:26 WIB 2022,1,175,1
1651057620160,Wed Apr 27 18:07:00 WIB 2022,1,177,-1
1651057542150,Wed Apr 27 18:05:42 WIB 2022,1,179,-1
1651058026528,Wed Apr 27 18:13:46 WIB 2022,1,180,1
1651058054970,Wed Apr 27 18:14:14 WIB 2022,1,182,0
1651058217073,Wed Apr 27 18:16:57 WIB 2022,1,183,1
1651058143351,Wed Apr 27 18:15:43 WIB 2022,1,184,-1
